Celltype,Condition,Clusters,PatientID,nFeature,nCount,Rowinds
APOE+ FIB,LS,1,Patient5,423,1294.946716902634,1451
APOE+ FIB,LS,1,Patient5,492,1467.4654923126784,1452
APOE+ FIB,LS,1,Patient5,448,1368.4017936014452,1453
APOE+ FIB,LS,1,Patient5,347,1154.8994425521948,1456
APOE+ FIB,LS,1,Patient5,324,1052.4729513937666,1457
APOE+ FIB,LS,1,Patient5,520,1492.5834326528134,1460
APOE+ FIB,LS,1,Patient5,409,1291.0682445229563,1461
APOE+ FIB,LS,1,Patient5,313,1072.593946663693,1463
APOE+ FIB,LS,1,Patient5,453,1381.7993114396486,1464
APOE+ FIB,LS,3,Patient5,517,1488.7612229665078,1466
APOE+ FIB,LS,1,Patient5,383,1206.0290077831814,1467
APOE+ FIB,LS,1,Patient5,461,1396.2534434454578,1468
APOE+ FIB,LS,1,Patient5,350,1140.3933309122706,1469
APOE+ FIB,LS,1,Patient5,213,819.476337505691,1473
APOE+ FIB,LS,1,Patient5,367,1184.7281040074888,1474
APOE+ FIB,LS,1,Patient5,392,1232.0871373252435,1475
APOE+ FIB,LS,1,Patient5,315,1070.7519815130788,1476
APOE+ FIB,LS,1,Patient5,371,1143.6810706675842,1477
APOE+ FIB,LS,1,Patient5,380,1223.2753075574324,1478
APOE+ FIB,LS,1,Patient5,349,1155.7192605789003,1479
APOE+ FIB,LS,1,Patient5,358,1162.8486694078026,1480
APOE+ FIB,LS,1,Patient5,273,958.8571400074122,1481
APOE+ FIB,LS,1,Patient5,386,1212.3686122657623,1482
APOE+ FIB,LS,1,Patient5,381,1200.2161958658942,1483
APOE+ FIB,LS,1,Patient5,275,985.8018896602548,1484
APOE+ FIB,LS,1,Patient5,201,774.0267129961895,1486
APOE+ FIB,LS,1,Patient5,225,854.6963475230335,1487
APOE+ FIB,LS,2,Patient5,315,1065.3506236688152,1489
APOE+ FIB,LS,1,Patient5,320,1092.3866468428243,1490
APOE+ FIB,LS,1,Patient5,310,1076.3963327775652,1491
APOE+ FIB,LS,1,Patient5,428,1333.459871018579,1492
APOE+ FIB,LS,1,Patient5,392,1222.3989227117113,1493
APOE+ FIB,LS,1,Patient5,309,1049.088198926096,1495
APOE+ FIB,LS,1,Patient5,327,1067.5704390859319,1496
APOE+ FIB,LS,1,Patient5,237,871.4774409487666,1497
APOE+ FIB,LS,1,Patient5,401,1246.377732335673,1498
APOE+ FIB,LS,1,Patient5,319,1089.420400398256,1499
APOE+ FIB,LS,1,Patient5,225,847.2371450569005,1500
APOE+ FIB,LS,1,Patient5,411,1290.6931635064473,1501
APOE+ FIB,LS,1,Patient5,307,1050.161947480664,1502
APOE+ FIB,LS,1,Patient5,195,768.7878418523543,1503
APOE+ FIB,LS,1,Patient5,341,1127.467717886777,1505
APOE+ FIB,LS,1,Patient5,253,912.6358897322007,1506
APOE+ FIB,LS,1,Patient5,254,924.2841441779864,1508
APOE+ FIB,LS,1,Patient5,274,972.9315100374155,1509
APOE+ FIB,LS,1,Patient5,285,991.3235005816166,1510
APOE+ FIB,LS,1,Patient5,302,1006.0632025100315,1511
APOE+ FIB,LS,1,Patient5,250,920.1194713386244,1512
APOE+ FIB,LS,1,Patient5,247,912.3880620615085,1513
APOE+ FIB,LS,1,Patient5,185,736.1745851008926,1515
APOE+ FIB,LS,1,Patient5,267,958.2537269033007,1516
APOE+ FIB,LS,1,Patient5,295,1031.9747951388465,1517
APOE+ FIB,LS,1,Patient5,315,1058.9070243862204,1518
APOE+ FIB,LS,1,Patient5,328,1109.6782971566636,1519
APOE+ FIB,LS,1,Patient5,389,1255.2449285858631,1520
APOE+ FIB,LS,1,Patient5,245,907.3728727755912,1521
APOE+ FIB,LS,1,Patient5,307,1042.0629309317715,1522
APOE+ FIB,LS,1,Patient5,237,872.4225332135414,1523
APOE+ FIB,LS,1,Patient5,347,1139.8849573091277,1525
APOE+ FIB,LS,1,Patient5,295,1011.3794954612565,1526
APOE+ FIB,LS,1,Patient5,253,925.3064304897059,1527
APOE+ FIB,LS,1,Patient5,300,1033.807222338386,1528
APOE+ FIB,LS,1,Patient5,131,568.466120996242,1529
APOE+ FIB,LS,1,Patient5,210,808.5349620633637,1530
APOE+ FIB,LS,1,Patient5,260,942.7447887242042,1531
APOE+ FIB,LS,1,Patient5,233,860.4386588350673,1532
APOE+ FIB,LS,1,Patient5,203,777.3332428354565,1533
APOE+ FIB,LS,1,Patient5,287,1004.5767170123253,1534
APOE+ FIB,LS,1,Patient5,198,765.354711350689,1535
APOE+ FIB,LS,1,Patient5,369,1195.9350761811654,1536
APOE+ FIB,LS,1,Patient5,259,930.1092102256016,1537
APOE+ FIB,LS,1,Patient5,233,855.1615938958976,1538
APOE+ FIB,LS,1,Patient5,238,873.9356778394974,1539
APOE+ FIB,LS,2,Patient5,348,1142.913320425814,1540
APOE+ FIB,LS,1,Patient5,135,578.0085640339631,1541
APOE+ FIB,LS,2,Patient5,278,968.8777811773365,1542
APOE+ FIB,LS,1,Patient5,320,1084.2424384892565,1543
APOE+ FIB,LS,1,Patient5,203,755.7658516460815,1545
APOE+ FIB,LS,1,Patient5,235,880.5922107551828,1546
APOE+ FIB,LS,1,Patient5,252,921.4405335253849,1547
APOE+ FIB,LS,1,Patient5,300,1033.8662683303078,1548
APOE+ FIB,LS,1,Patient5,245,889.9516845942693,1549
APOE+ FIB,LS,1,Patient5,114,510.4790755950939,1550
APOE+ FIB,LS,1,Patient5,273,969.7226544577773,1551
APOE+ FIB,LS,1,Patient5,264,941.4402098235769,1552
APOE+ FIB,LS,1,Patient5,263,927.5921580597471,1553
APOE+ FIB,LS,2,Patient5,369,1181.9766375093252,1554
APOE+ FIB,LS,1,Patient5,115,513.6993617109356,1555
APOE+ FIB,LS,1,Patient5,241,863.0313649074895,1556
APOE+ FIB,LS,1,Patient5,303,1047.0994089546552,1557
APOE+ FIB,LS,1,Patient5,192,757.1790879252516,1558
APOE+ FIB,LS,1,Patient5,215,822.7205297999417,1559
APOE+ FIB,LS,1,Patient5,214,809.3931425811608,1560
APOE+ FIB,LS,1,Patient5,296,1031.3902836116515,1561
APOE+ FIB,LS,1,Patient5,295,1018.9277310770392,1562
APOE+ FIB,LS,1,Patient5,200,780.2470437456652,1563
APOE+ FIB,LS,1,Patient5,232,864.153844669865,1564
APOE+ FIB,LS,1,Patient5,265,945.35104113015,1565
APOE+ FIB,LS,1,Patient5,124,541.6138850791212,1566
APOE+ FIB,LS,1,Patient5,146,617.030157898347,1567
APOE+ FIB,LS,1,Patient5,121,528.7416152834987,1568
APOE+ FIB,LS,1,Patient5,274,969.9105278226398,1569
APOE+ FIB,LS,1,Patient5,225,841.5632480869953,1570
APOE+ FIB,LS,1,Patient5,173,694.6469345243685,1571
APOE+ FIB,LS,1,Patient5,223,832.8588967377923,1572
APOE+ FIB,LS,1,Patient5,226,840.6504685275617,1573
APOE+ FIB,LS,1,Patient5,244,898.7579529601762,1574
APOE+ FIB,LS,1,Patient5,202,786.2706044358588,1575
APOE+ FIB,LS,1,Patient5,253,922.2246819134123,1576
APOE+ FIB,LS,1,Patient5,210,797.4861933962256,1577
APOE+ FIB,LS,1,Patient5,209,788.5107403951389,1578
APOE+ FIB,LS,1,Patient5,149,627.2750744164115,1579
APOE+ FIB,LS,1,Patient5,212,816.9306134517847,1580
APOE+ FIB,LS,1,Patient5,221,840.1106852782457,1581
APOE+ FIB,LS,1,Patient5,249,906.196476718412,1582
APOE+ FIB,LS,1,Patient5,266,962.4017608343278,1583
APOE+ FIB,LS,1,Patient5,149,628.3704654647584,1584
APOE+ FIB,LS,3,Patient5,273,965.852289695752,1585
APOE+ FIB,LS,1,Patient5,154,637.5605145296092,1586
APOE+ FIB,LS,1,Patient5,245,892.3237097963952,1587
APOE+ FIB,LS,1,Patient5,181,724.9359430548906,1588
APOE+ FIB,LS,1,Patient5,212,814.2889056194826,1589
APOE+ FIB,LS,1,Patient5,249,919.7219397562208,1590
APOE+ FIB,LS,1,Patient5,214,815.1295199067163,1591
APOE+ FIB,LS,1,Patient5,250,910.3653493191565,1592
APOE+ FIB,LS,1,Patient5,232,845.3509476376374,1593
APOE+ FIB,LS,1,Patient5,210,809.8169629753156,1594
APOE+ FIB,LS,1,Patient5,180,716.115050667649,1595
APOE+ FIB,LS,1,Patient5,218,827.396511669311,1596
APOE+ FIB,LS,1,Patient5,186,691.2856577079252,1597
APOE+ FIB,LS,1,Patient5,107,485.7886707580211,1598
APOE+ FIB,LS,2,Patient5,247,888.8687385949717,1599
APOE+ FIB,LS,1,Patient5,217,822.5063257125763,1600
APOE+ FIB,LS,1,Patient5,229,847.473332433958,1601
APOE+ FIB,LS,1,Patient5,111,499.39542754292347,1602
APOE+ FIB,LS,1,Patient5,160,656.9357980710299,1603
APOE+ FIB,LS,1,Patient5,198,762.8055205555818,1604
APOE+ FIB,LS,3,Patient5,196,764.2084625417085,1605
APOE+ FIB,LS,1,Patient5,112,502.9134753107355,1606
APOE+ FIB,LS,1,Patient5,200,773.5309423541371,1607
APOE+ FIB,LS,1,Patient5,161,664.3138297665134,1608
APOE+ FIB,LS,1,Patient5,215,822.2239094593674,1609
APOE+ FIB,LS,1,Patient5,155,640.0561456238975,1610
APOE+ FIB,LS,1,Patient5,212,813.2875877259523,1611
APOE+ FIB,LS,3,Patient5,145,608.140146350953,1612
APOE+ FIB,LS,1,Patient5,193,759.8066867298004,1613
APOE+ FIB,LS,1,Patient5,149,623.3406077471255,1614
APOE+ FIB,LS,1,Patient5,110,495.88992001015504,1615
APOE+ FIB,LS,1,Patient5,114,508.2828923643634,1616
APOE+ FIB,LS,1,Patient5,160,655.9647468820639,1617
APOE+ FIB,LS,1,Patient5,208,801.9764574567553,1618
APOE+ FIB,LS,1,Patient5,219,816.2099357078807,1619
APOE+ FIB,LS,1,Patient5,183,720.5067988582588,1620
APOE+ FIB,LS,1,Patient5,117,514.7492101923524,1621
APOE+ FIB,LS,1,Patient5,167,651.1716711771423,1622
APOE+ FIB,LS,6,Patient5,143,597.7341286209388,1623
APOE+ FIB,LS,1,Patient5,158,652.1389852640702,1624
APOE+ FIB,LS,1,Patient5,182,699.377470231967,1625
APOE+ FIB,LS,1,Patient5,148,623.7782642608531,1626
APOE+ FIB,LS,1,Patient5,143,607.4870118037721,1627
APOE+ FIB,LS,1,Patient5,114,511.0475051559812,1628
APOE+ FIB,LS,1,Patient5,114,494.70483250098204,1629
APOE+ FIB,LS,3,Patient5,113,506.1593974999655,1630
APOE+ FIB,LS,1,Patient5,140,588.155584125558,1631
APOE+ FIB,LS,1,Patient5,111,497.4243437030988,1632
APOE+ FIB,LS,1,Patient5,135,577.829241863256,1633
APOE+ FIB,LS,1,Patient7,976,2144.781781811224,1640
APOE+ FIB,LS,1,Patient7,1258,2479.5945674089567,1641
APOE+ FIB,LS,1,Patient7,945,2041.0018702352897,1643
APOE+ FIB,LS,1,Patient7,906,1971.9982987726141,1645
APOE+ FIB,LS,1,Patient7,785,1874.833319661174,1646
APOE+ FIB,LS,1,Patient7,607,1690.8255713170631,1647
APOE+ FIB,LS,1,Patient7,575,1561.767696225392,1651
APOE+ FIB,LS,1,Patient7,406,1240.2387815971194,1652
APOE+ FIB,LS,1,Patient7,690,1781.1944516654085,1654
APOE+ FIB,LS,1,Patient7,515,1490.4229460998345,1656
APOE+ FIB,LS,1,Patient7,627,1702.7623196000086,1657
APOE+ FIB,LS,1,Patient7,482,1435.6417037535628,1659
APOE+ FIB,LS,1,Patient7,584,1621.9084215489274,1661
APOE+ FIB,LS,1,Patient7,504,1438.8322211884315,1663
APOE+ FIB,LS,6,Patient7,274,970.5507846747616,1665
APOE+ FIB,LS,1,Patient7,507,1511.592933693689,1666
APOE+ FIB,LS,1,Patient7,463,1371.7944237829195,1669
APOE+ FIB,LS,1,Patient7,224,851.3403728832876,1670
APOE+ FIB,LS,1,Patient7,331,1121.081362988363,1671
APOE+ FIB,LS,1,Patient7,363,1166.6075617322465,1672
APOE+ FIB,LS,1,Patient7,381,1244.7365199238693,1673
APOE+ FIB,LS,1,Patient7,349,1147.6572561538205,1674
APOE+ FIB,LS,6,Patient7,152,635.7153815968179,1675
APOE+ FIB,LS,1,Patient7,400,1249.683487427861,1676
APOE+ FIB,LS,1,Patient7,355,1163.4036963045803,1677
APOE+ FIB,LS,1,Patient7,394,1242.7894083281617,1678
APOE+ FIB,LS,1,Patient7,335,1120.0304781600455,1679
APOE+ FIB,LS,1,Patient7,302,1049.2009225702905,1681
APOE+ FIB,LS,1,Patient7,298,1028.738664696377,1682
APOE+ FIB,LS,1,Patient7,330,1104.1605260030342,1684
APOE+ FIB,LS,1,Patient7,226,851.6704013424425,1686
APOE+ FIB,LS,1,Patient7,291,1019.9126429200385,1687
APOE+ FIB,LS,1,Patient7,242,881.6597620255174,1688
APOE+ FIB,LS,1,Patient7,190,746.1002268691954,1689
APOE+ FIB,LS,1,Patient7,237,878.8215048691633,1690
APOE+ FIB,LS,1,Patient7,224,848.7657954969894,1691
APOE+ FIB,LS,1,Patient7,289,1003.5357493269697,1692
APOE+ FIB,LS,1,Patient7,208,801.9665572497357,1693
APOE+ FIB,LS,1,Patient7,260,939.4232364824446,1695
APOE+ FIB,LS,1,Patient7,277,985.87162494002,1696
APOE+ FIB,LS,1,Patient7,234,875.1554222481361,1697
APOE+ FIB,LS,1,Patient7,218,830.7545318882934,1699
APOE+ FIB,LS,1,Patient7,196,759.8591968746459,1700
APOE+ FIB,LS,1,Patient7,191,748.7090843939035,1701
APOE+ FIB,LS,1,Patient7,141,595.8621942640189,1702
APOE+ FIB,LS,1,Patient7,100,460.64997996445106,1704
APOE+ FIB,LS,6,Patient7,126,547.7671107226197,1705
APOE+ FIB,LS,6,Patient7,116,515.8888155961918,1706
APOE+ FIB,LS,6,Patient7,105,475.7629046457249,1707
APOE+ FIB,LS,1,Patient7,105,475.1950248487295,1708
APOE+ FIB,LS,1,Patient7,107,484.5217311507855,1709
APOE+ FIB,LS,1,Patient7,162,662.2471786669811,1710
APOE+ FIB,LS,1,Patient7,103,467.42526550116816,1711
APOE+ FIB,LS,1,Patient7,121,533.4186857182788,1712
Inflam. DC,LS,4,Patient1,1715,2337.6215752992384,1721
Inflam. DC,LS,4,Patient1,1665,2626.5672805210556,1728
Inflam. DC,LS,4,Patient1,1248,1914.2511792002226,1736
Inflam. DC,LS,4,Patient1,1407,2376.998702118523,1740
Inflam. DC,LS,4,Patient1,1447,2353.289489979669,1746
Inflam. DC,LS,4,Patient1,1306,2196.6613513804023,1750
Inflam. DC,LS,4,Patient1,1171,2077.9389919199657,1756
Inflam. DC,LS,4,Patient1,1146,2197.505100531125,1761
Inflam. DC,LS,4,Patient1,1185,2034.097827367676,1768
Inflam. DC,LS,4,Patient1,1065,1857.8418188496714,1771
Inflam. DC,LS,4,Patient1,1018,1906.0943975522894,1777
Inflam. DC,LS,4,Patient1,782,1759.0327634191979,1781
Inflam. DC,LS,4,Patient1,950,1937.6864746541648,1785
Inflam. DC,LS,4,Patient1,1106,2019.553514408302,1786
Inflam. DC,LS,4,Patient1,943,1856.6920102971947,1787
Inflam. DC,LS,4,Patient1,1016,2016.835514793589,1788
Inflam. DC,LS,4,Patient1,731,1647.4095891789464,1807
Inflam. DC,LS,4,Patient1,823,1777.3861577060989,1810
Inflam. DC,LS,4,Patient1,678,1582.5090151051363,1812
Inflam. DC,LS,4,Patient1,683,1593.0540848485805,1813
Inflam. DC,LS,4,Patient1,750,1561.269660300937,1819
Inflam. DC,LS,4,Patient1,669,1641.4527720727217,1822
Inflam. DC,LS,4,Patient1,722,1707.3890586984885,1831
Inflam. DC,LS,4,Patient1,778,1772.8374683917834,1832
Inflam. DC,LS,4,Patient1,602,1569.5937326266085,1840
Inflam. DC,LS,5,Patient1,763,1854.8632180309487,1841
Inflam. DC,LS,4,Patient1,514,1421.1903149833256,1844
Inflam. DC,LS,4,Patient2,1971,2635.5519902080664,1859
Inflam. DC,LS,4,Patient2,2438,2782.4712336652083,1860
Inflam. DC,LS,5,Patient2,1712,2245.390553776248,1864
Inflam. DC,LS,5,Patient2,1715,2321.1731699712645,1867
Inflam. DC,LS,4,Patient2,2025,2795.05627902484,1873
Inflam. DC,LS,4,Patient2,1489,2406.08984344261,1878
Inflam. DC,LS,4,Patient2,1576,2415.1530865276272,1879
Inflam. DC,LS,4,Patient2,1714,2503.16593024727,1882
Inflam. DC,LS,4,Patient2,1808,2715.106659265731,1895
Inflam. DC,LS,4,Patient2,1640,2565.0945438252347,1901
Inflam. DC,LS,4,Patient2,1470,2239.9836716296786,1912
Inflam. DC,LS,4,Patient2,1293,2313.9209036581915,1917
Inflam. DC,LS,4,Patient2,1141,2149.4164165837033,1918
Inflam. DC,LS,4,Patient2,1155,2159.8921663919214,1923
Inflam. DC,LS,5,Patient2,813,1691.8613372206978,1924
Inflam. DC,LS,4,Patient2,765,1665.4597405813693,1929
Inflam. DC,LS,4,Patient2,635,1656.227919315252,1932
Inflam. DC,LS,4,Patient2,492,1354.7226865218734,1938
Inflam. DC,LS,4,Patient2,733,1663.8927073428292,1940
Inflam. DC,LS,4,Patient2,717,1605.4092654339636,1949
Inflam. DC,LS,4,Patient2,719,1740.3881495436813,1952
Inflam. DC,LS,4,Patient2,360,1147.640126158343,1953
Inflam. DC,LS,5,Patient2,446,1252.7937084639912,1954
Inflam. DC,LS,4,Patient2,382,1201.6440048031573,1955
Inflam. DC,LS,5,Patient2,406,1187.8429800127897,1956
Inflam. DC,LS,4,Patient2,333,1081.5663242730745,1958
Inflam. DC,LS,4,Patient2,334,1033.0742961963854,1959
Inflam. DC,LS,4,Patient2,315,1051.704545483522,1960
Inflam. DC,LS,4,Patient2,309,1004.4802310504484,1961
Inflam. DC,LS,4,Patient2,314,1008.1030550445109,1962
Inflam. DC,LS,4,Patient2,237,852.457846689074,1963
Inflam. DC,LS,4,Patient2,273,922.5882444452598,1964
Inflam. DC,LS,4,Patient2,213,767.687143532442,1965
Inflam. DC,LS,4,Patient2,150,618.548769823477,1966
Inflam. DC,LS,4,Patient5,2212,2783.615870311657,1969
Inflam. DC,LS,4,Patient5,1068,1979.0829185316693,1987
Inflam. DC,LS,4,Patient5,1266,2124.586322335173,1992
Inflam. DC,LS,4,Patient5,1131,1945.5868980013697,1996
Inflam. DC,LS,4,Patient5,1153,1926.434613066466,1997
Inflam. DC,LS,4,Patient5,551,1511.4797403447692,2019
Inflam. DC,LS,4,Patient7,3259,3139.785567887878,2029
Inflam. DC,LS,4,Patient7,1434,1984.4151381627887,2039
Inflam. DC,LS,4,Patient7,1326,2129.3142933238937,2041
Inflam. DC,LS,4,Patient7,1543,2504.403771465439,2043
Inflam. DC,LS,4,Patient7,1355,2188.819901988769,2047
Inflam. DC,LS,4,Patient7,999,1856.8411669173279,2051
Inflam. DC,LS,4,Patient7,995,1911.820396632907,2059
Inflam. DC,LS,4,Patient7,824,1770.6168832334683,2073
Inflam. DC,LS,4,Patient7,339,1019.5792122330319,2074
Inflam. DC,LS,4,Patient7,623,1462.2905211904335,2076
Inflam. DC,LS,4,Patient7,430,1283.7502408627302,2080
Inflam. DC,LS,5,Patient7,473,1287.5427701744845,2081
Inflam. DC,LS,4,Patient7,335,1014.5185965521157,2084
Inflam. DC,LS,4,Patient7,223,822.7347540976444,2086
Inflam. FIB,LS,3,Patient1,4064,3783.1244412395095,1
Inflam. FIB,LS,3,Patient1,3436,3769.209330873194,2
Inflam. FIB,LS,3,Patient1,2778,3363.2083813296053,3
Inflam. FIB,LS,3,Patient1,2645,3191.7721564984067,4
Inflam. FIB,LS,3,Patient1,2962,3548.7022025080823,5
Inflam. FIB,LS,3,Patient1,2652,3319.278555459062,6
Inflam. FIB,LS,3,Patient1,2759,3552.3919361430126,7
Inflam. FIB,LS,3,Patient1,2524,3459.7761139128293,9
Inflam. FIB,LS,3,Patient1,1978,2875.380194584334,10
Inflam. FIB,LS,3,Patient1,1972,2896.7067342918153,11
Inflam. FIB,LS,3,Patient1,1846,2996.016332651966,12
Inflam. FIB,LS,3,Patient1,1705,2753.097538153699,14
Inflam. FIB,LS,3,Patient1,2178,3260.046882608074,15
Inflam. FIB,LS,3,Patient1,1879,2884.8255007059,16
Inflam. FIB,LS,3,Patient1,1958,2981.92889524174,17
Inflam. FIB,LS,3,Patient1,1966,3005.824500658164,18
Inflam. FIB,LS,3,Patient1,1608,2813.092693618472,20
Inflam. FIB,LS,3,Patient1,2040,3089.3141136699555,21
Inflam. FIB,LS,3,Patient1,1860,2890.830596638606,24
Inflam. FIB,LS,3,Patient1,1749,2784.529419106912,25
Inflam. FIB,LS,3,Patient1,1995,3008.8593776587127,27
Inflam. FIB,LS,3,Patient1,1638,2781.927791735803,28
Inflam. FIB,LS,3,Patient1,1589,2770.917877769276,29
Inflam. FIB,LS,3,Patient1,1763,2867.3286862766454,31
Inflam. FIB,LS,3,Patient1,1748,2811.8837468077954,32
Inflam. FIB,LS,3,Patient1,1874,2946.287915378921,34
Inflam. FIB,LS,3,Patient1,1740,2885.4157734004552,35
Inflam. FIB,LS,3,Patient1,1805,2895.774647698668,37
Inflam. FIB,LS,2,Patient1,1453,2708.770319322992,41
Inflam. FIB,LS,3,Patient1,1840,2997.411208531657,44
Inflam. FIB,LS,3,Patient1,1263,2436.0097353603196,45
Inflam. FIB,LS,3,Patient1,1337,2446.1801326805157,46
Inflam. FIB,LS,3,Patient1,1745,2920.994216733891,48
Inflam. FIB,LS,3,Patient1,1308,2592.240747017656,49
Inflam. FIB,LS,3,Patient1,1574,2771.2976282238847,50
Inflam. FIB,LS,2,Patient1,1342,2541.225999442165,51
Inflam. FIB,LS,3,Patient1,1744,2884.5712613018177,53
Inflam. FIB,LS,3,Patient1,1574,2641.8751268472006,57
Inflam. FIB,LS,3,Patient1,1445,2660.1868607812394,59
Inflam. FIB,LS,2,Patient1,1516,2654.543408298484,60
Inflam. FIB,LS,3,Patient1,1509,2736.4229770526877,61
Inflam. FIB,LS,3,Patient1,1499,2728.814622782784,62
Inflam. FIB,LS,3,Patient1,1244,2393.980106049105,65
Inflam. FIB,LS,3,Patient1,1500,2611.4723154072,67
Inflam. FIB,LS,3,Patient1,1410,2623.8680961628725,72
Inflam. FIB,LS,3,Patient1,1365,2510.172803387864,73
Inflam. FIB,LS,2,Patient1,1688,2887.687875946664,76
Inflam. FIB,LS,3,Patient1,1155,2321.133909099645,77
Inflam. FIB,LS,3,Patient1,1507,2633.6245571685113,80
Inflam. FIB,LS,3,Patient1,1138,2333.087163830671,87
Inflam. FIB,LS,3,Patient1,1174,2344.2922039173363,88
Inflam. FIB,LS,3,Patient1,1402,2556.6436897201643,90
Inflam. FIB,LS,3,Patient1,1291,2463.0715871719185,91
Inflam. FIB,LS,3,Patient1,1240,2419.4488852668746,92
Inflam. FIB,LS,3,Patient1,1396,2577.384944059177,93
Inflam. FIB,LS,3,Patient1,1347,2553.1125242331823,96
Inflam. FIB,LS,3,Patient1,1360,2557.4385464817287,98
Inflam. FIB,LS,3,Patient1,1237,2375.0718260302983,105
Inflam. FIB,LS,3,Patient1,1111,2369.046173976365,106
Inflam. FIB,LS,3,Patient1,1329,2542.3740261510384,107
Inflam. FIB,LS,3,Patient1,1389,2628.020413650635,111
Inflam. FIB,LS,3,Patient1,1301,2546.9245356852057,112
Inflam. FIB,LS,3,Patient1,1261,2464.5114027413665,115
Inflam. FIB,LS,3,Patient1,1040,2200.064036038295,118
Inflam. FIB,LS,3,Patient1,1289,2491.604152070191,120
Inflam. FIB,LS,3,Patient1,1283,2384.0038436873056,122
Inflam. FIB,LS,3,Patient1,1243,2445.8528399080787,124
Inflam. FIB,LS,3,Patient1,1220,2398.952559487388,126
Inflam. FIB,LS,2,Patient1,1374,2523.15065595255,133
Inflam. FIB,LS,3,Patient1,1017,2104.0062761663157,140
Inflam. FIB,LS,2,Patient1,1410,2626.5003983994047,141
Inflam. FIB,LS,3,Patient1,797,1900.662725431549,142
Inflam. FIB,LS,3,Patient1,955,2156.5116105123197,144
Inflam. FIB,LS,3,Patient1,1118,2264.477442829066,145
Inflam. FIB,LS,3,Patient1,1206,2367.0158343950884,146
Inflam. FIB,LS,3,Patient1,1102,2281.9769105822966,152
Inflam. FIB,LS,3,Patient1,1168,2374.0179644952664,154
Inflam. FIB,LS,3,Patient1,1112,2348.2263564324858,157
Inflam. FIB,LS,3,Patient1,893,2052.330688697295,159
Inflam. FIB,LS,3,Patient1,959,2146.9412400251285,160
Inflam. FIB,LS,3,Patient1,1109,2306.559239992537,163
Inflam. FIB,LS,3,Patient1,832,1966.732251891962,164
Inflam. FIB,LS,3,Patient1,893,2055.3826296450543,167
Inflam. FIB,LS,3,Patient1,1237,2451.3822617015835,169
Inflam. FIB,LS,3,Patient1,1226,2462.9324740864668,171
Inflam. FIB,LS,3,Patient1,887,2066.9455270236303,172
Inflam. FIB,LS,3,Patient1,1039,2295.340137326698,175
Inflam. FIB,LS,3,Patient1,1202,2426.331016564809,182
Inflam. FIB,LS,3,Patient1,1024,2245.1319731650483,183
Inflam. FIB,LS,3,Patient1,963,2101.04786813678,185
Inflam. FIB,LS,3,Patient1,937,2100.6291032405356,186
Inflam. FIB,LS,3,Patient1,995,2155.6863882070616,187
Inflam. FIB,LS,3,Patient1,909,2069.5896567849213,189
Inflam. FIB,LS,3,Patient1,915,2086.4615502347506,195
Inflam. FIB,LS,3,Patient1,1019,2213.4731973654134,197
Inflam. FIB,LS,3,Patient1,1043,2167.7259225798716,198
Inflam. FIB,LS,3,Patient1,914,2074.3881415267606,203
Inflam. FIB,LS,3,Patient1,1203,2442.6329758077245,205
Inflam. FIB,LS,3,Patient1,897,1997.6276022094057,208
Inflam. FIB,LS,3,Patient1,858,2044.6984062293711,209
Inflam. FIB,LS,3,Patient1,672,1769.1495145684512,210
Inflam. FIB,LS,3,Patient1,882,1963.8645852425836,211
Inflam. FIB,LS,3,Patient1,798,1875.100990965069,212
Inflam. FIB,LS,3,Patient1,1096,2305.4880467775597,221
Inflam. FIB,LS,3,Patient1,991,2132.783411478027,223
Inflam. FIB,LS,3,Patient1,1034,2200.2156209160453,225
Inflam. FIB,LS,3,Patient1,1012,2268.1299751844313,227
Inflam. FIB,LS,3,Patient1,880,1936.5521552090597,229
Inflam. FIB,LS,3,Patient1,727,1798.1878568662287,230
Inflam. FIB,LS,3,Patient1,975,2094.9990019300467,232
Inflam. FIB,LS,3,Patient1,933,2108.5008725361954,234
Inflam. FIB,LS,3,Patient1,1174,2378.5913997695575,236
Inflam. FIB,LS,3,Patient1,1021,2246.1852096077673,238
Inflam. FIB,LS,3,Patient1,994,2150.050408970144,242
Inflam. FIB,LS,3,Patient1,1044,2262.641421817987,244
Inflam. FIB,LS,3,Patient1,1017,2197.4510820947085,246
Inflam. FIB,LS,3,Patient1,986,2146.43873586791,247
Inflam. FIB,LS,3,Patient1,943,2081.1729024182646,249
Inflam. FIB,LS,3,Patient1,884,2054.086643029051,251
Inflam. FIB,LS,3,Patient1,964,2097.1409411997925,253
Inflam. FIB,LS,2,Patient1,800,1895.927453237182,255
Inflam. FIB,LS,3,Patient1,829,2003.0402038315926,258
Inflam. FIB,LS,3,Patient1,879,1959.862416515551,263
Inflam. FIB,LS,3,Patient1,922,2033.4748573378663,267
Inflam. FIB,LS,3,Patient1,886,2050.900445044555,272
Inflam. FIB,LS,3,Patient1,850,1988.5100772933963,274
Inflam. FIB,LS,3,Patient1,886,2087.2552930548018,278
Inflam. FIB,LS,3,Patient1,931,2062.220783542451,280
Inflam. FIB,LS,3,Patient1,915,2076.9520687488866,283
Inflam. FIB,LS,3,Patient1,806,1919.7198289811145,284
Inflam. FIB,LS,3,Patient1,656,1717.9570900617987,286
Inflam. FIB,LS,3,Patient1,827,2004.5944365218345,289
